Production Name,Production Code,OverallScore,Quality,ValueForMoney,Fit,Style,HowDoesItFit
Hooded Parka with Stormwear™,T493701
Faux Suede Fringe Trim Waistcoat,T666252
Panelled Mac with Stormwear™,T621203L,4,4,1,3,,True to size,"Comfortable coat to wear, including with warm jumpers which are still needed at this time of year. Only gripe is that the colour is very pale so will need to be washed more than if a darker colour had been available in this style. Otherwise delighted with purchase.",Very comfortable,09 March 2016,55-64,Scotland
Panelled Mac with Stormwear™,T621203L,4,5,4,4,4,True to size,Very pleased with this item. Lightweight and attractive colour.,Panelled Mac with stormwear,08 March 2016,65+,Bournemouth
Panelled Mac with Stormwear™,T621203L,4,4,4,4,4,True to size,Love the colour and comfy fit. Has a nice bright lining that looks stylish. Have yet to wear as l bought for spring. Looks good with my jeans - hopefully will be a useful addition to my 'summer wardrobe'. It good discount made it an even better buy !,My New Mac,08 March 2016,65+,"Nottingham, Nottingham, UK"
Panelled Mac with Stormwear™,T621203L,5,5,5,5,5,True to size,"I absolutely loved it. I had to buy a much larger size, though, as, for some reason, everything being made these days, is very neat.",Cmy lovely mac,08 March 2016,65+,"Dumfries, Dumfries, Dumfries and Galloway, UK"
Panelled Mac with Stormwear™,T621203L,5,3,3,,,True to size,"l love the colour - spring/summer, it is a change from the usual neutral colours e.g. 'beige.'",pistachio,08 March 2016,55-64,S.W.ESSEX
Panelled Mac with Stormwear™,T621203L,5,5,5,5,5,True to size,"Love this jacket, lovely colour, waterproof, good length and good fit",Love per una jackets,06 March 2016,55-64,Stirling
Panelled Mac with Stormwear™,T621203L,4,5,4,4,4,True to size,"This, in my opinion, is an absolute winner. Yes, it is a little on the expensive side, even more so at its original price, but I do consider it to be a very worthwhile buy. M&amp;S take note, customers will pay for quality, but not when you overprice items that are not! The colour is lovely, quality is good (unlike a lot of others in the same category). I had read the other reviews before purchasing this and agree with all the comments made. Perhaps, as one reviewer mentioned, the hood is a little oversized, but this can be adjusted which does help. The sleeve length and the overall length are fine. I am tall and do sometimes have problems with these, but not with this mac. Highly recommended.",My new Spring mac/parka,04 March 2016,65+,"Kent, UK"
Panelled Mac with Stormwear™,T621203L,1,2,2,1,1,A bit small,Disappointed. Style very bad. Tight on shoulders Very expensive. Returned and got nice one from classic range,Showerproof coat,04 March 2016,65+,North Yorkshire
Panelled Mac with Stormwear™,T621203L,5,5,4,5,5,True to size,"I liked the style &amp; fit, so that is why I brought it",My new coat,02 March 2016,55-64,Blackpool
Panelled Mac with Stormwear™,T621203L,5,,,,,True to size,"This jacket is fab, I love the length and the colour too. Its a bit expensive for a lightweight jacket, but very nice quality and I got it with 20% off1",Love it!,02 March 2016,55-64,Staffs
Panelled Mac with Stormwear™,T621203L,5,5,4,5,5,True to size,This is a nice lightweight coat. As I am 5' 5&quot; it comes down to my knee.,Lovely spring coat,29 February 2016,55-64,"Loughborough, Loughborough, Leicestershire, UK"
Panelled Mac with Stormwear™,T621203L,4,3,2,2,3,True to size,Ideal for welcoming a wet spring although somewhat overpriced. The hood is not a good shape as it so large it falls over one's face!,Pistachio raincoat,22 February 2016,65+,Cardiff
Panelled Mac with Stormwear™,T621203L,5,5,5,5,5,True to size,I have just collected this stylish Mac,Fabulous,19 February 2016,55-64,"Colchester, Essex, UK"
Panelled Mac with Stormwear™,T621203L,5,4,4,4,4,True to size,Bought this for a w/e away with the girls as forecast awful!,Keeping dry on girlie trip,15 February 2016,45-54,Durham
PLUS Faux Leather Biker Jacket,T973546E,5,5,5,5,5,True to size,Fabulous style and it is so soft to touch,Love it love it love it,13 March 2016,55-64,Wales
PLUS Faux Leather Biker Jacket,T973546E,5,5,5,5,5,True to size,"Lovely biker jacket, looks like the real thing, great fit except sleeves a bit long but that's usual.",My new leather,27 February 2016,55-64,"Lancashire, UK"
PLUS Faux Leather Biker Jacket,T973546E,5,5,5,5,5,True to size,"Have always wanted a Biker Jacket and at last have found the perfect one. Fantastic fit, comfortable and very stylish. A must have in any girls wardrobe.",Biker Jacket,13 February 2016,55-64,"Halifax, West Yorkshire, UK"
PLUS Faux Leather Biker Jacket,T973546E,5,,,,,True to size,Love love love it. Well priced and good quality.,Favourite jacket,20 January 2016,45-54,Australia
Pure Rustic Linen Sleeveless Belted Jacket,T507140A,4,4,4,4,5,A bit big,I am 66 &amp; 5' 6''. Unfortunately this did not suit me.Perhaps better suited to blonde colouring then brunette. Fit was good and the styling. I would have liked a lining. But a good buy but not for me this time.,pinkredrose,15 April 2016,65+,"Manchester, UK"
Pure Rustic Linen Sleeveless Belted Jacket,T507140A,4,5,4,4,5,True to size,"Excellent quality linen. Unusual, chic styling.",Stylish garment,19 March 2016,65+,"Haywards Heath RH16, UK"
Pure Rustic Linen Sleeveless Belted Jacket,T507140A,5,5,3,5,5,True to size,"I loved this sleeveless linen jacket. It's smart and yet casual too. Loved the colour and the attention to detail. I was concerned about the tie belt as sometimes belts can make me look rather large around the waist but for some reason this jacket when tied did not. Also, it has two discreet fastenings so you can also wear the jacket done up which is an added bonus. I also ordered the matching linen trousers but as they were pleated they were rather baggy around my hips so I am thinking of ordering the flat front linen trousers which I hope will match. All in all, a very flattering jacket which because of its netural colour will go with many other things in my wardrobe. Quite expensive but the design and quality maybe makes up for that..",Great Jacket,26 February 2016,55-64,Cardiff
Pure Rustic Linen Sleeveless Belted Jacket,T507140A,5,5,5,5,5,True to size,The linen quality is a little heavier that usual but that adds to the overall look and fit...........hope it is as easy as they say it is to iron :),Lovely Linen Jacket..... Perfect!!,19 February 2016,55-64,"East Sussex, UK"
Tailored Fit Aztec Print Blazer,T590871J,5,5,4,5,5,True to size,Very comfortable jacket and the fabric has a bit of give. Excellent for the office and giving presentations.,Brilliant Jacket,06 April 2016,45-54,"Australia, Sydney"
Tailored Fit Aztec Print Blazer,T590871J,5,5,5,,,,"Very smart jacket, but you are limited as to what you wear it with. .",Jacket,29 March 2016,65+,woking
Tailored Fit Aztec Print Blazer,T590871J,5,5,5,,,,Comfortable and smart - the stretch in the fabric gives a good fit.,Lovely jacket,21 March 2016,45-54,
Tailored Fit Aztec Print Blazer,T590871J,5,5,5,,,,I am so pleased with this jacket - it's light and as comfortable to wear as a cardi. Also true to size and has some stretch in it.,A brilliant little jacket,11 March 2016,65+,London
Denim Belted Trench Coat,T493697,4,4,3,4,4,True to size,"I was unsure when purchasing this coat that it would suit me but surprisingly my family says it does and in fact after wearing it for a day out, yes I'm rather pleased with the coat. It's comfortable and can be worn with smart or casual accessories.",Smart and comfortable denim coat,29 March 2016,65+,"Kent, UK"
Denim Belted Trench Coat,T493697,5,,,,,True to size,"Excellent style and fit, definitely smart/casual. Can't wait for the weather to warm up to start wearing it. Can pop it on over dresses or trousers and will look good for lunch time get together with the ladies who lunch. Well done M&amp;S, a winner.",Love this coat.,04 March 2016,65+,Wales
Waterproof Hooded Mac,T621204L,5,5,4,4,5,True to size,My stylish red riding hood mac was heaven-sent for holidaying with northern European weather which wasn't always.,My red riding hood mac,11 April 2016,55-64,South of England
Waterproof Hooded Mac,T621204L,4,3,2,4,4,True to size,"Took this mac with me on a week-end break. I found it very useful, it co-ordinated well, with different sets of casual clothes. I liked wearing it, nice colour.",red hooded mac,28 March 2016,65+,East Sussex
Waterproof Hooded Mac,T621204L,5,5,3,5,5,,Very light and love the style however slightly over priced unfortunately. Keeping as ideal for showery days/dog walking! Great to fold away and love the colour.,Great for spring/Summer,21 March 2016,45-54,Wrexham
Waterproof Hooded Mac,T621204L,5,5,3,5,5,True to size,"Very good quality and a very good length, I love it. I did get 25% off, I don't think I would have paid £99 for it.",Red mac,07 March 2016,55-64,"Gillingham, Dorset, UK"
Waterproof Hooded Mac,T621204L,4,4,3,4,4,A bit big,"pleased that a waterproof can look stylish , probably a little expensive but i have paid more for a branded jacket which is a much more casual look, this is smart enough for a trip out, love the colour",good looking waterproof,21 February 2016,55-64,leicestershire
Waterproof Hooded Mac,T621204L,3,2,2,5,5,True to size,"I love this because it's bright and modern and comfortable, plus it has incredibly long sleeves and I struggle to get long enough sleeves in coats and jackets. However if it were not for this difficulty I usually have there is no way i would be keeping it, it is incredibly thin and noisy. I haven't worn it yet to know how waterproof it is and more importantly how breathable it is but it seems very plasticky and not worth anything like£100, especially not when compared to the quality of such jackets from the likes of Seasalt or Joules (who sadly have quite short sleeves!)","Great style, overpriced",16 February 2016,35-44,"York, York, York, UK"
Waterproof Hooded Mac,T621204L,1,3,1,2,4,A bit big,"Nice looking coat but the lining felt like it was plastic, stiff and also made a noise when you moved. Sent it back.",red ridding hood,09 February 2016,55-64,Norfolk
Waterproof Hooded Mac,T621204L,5,5,3,4,5,True to size,Great coat fells nice and light on and not too stiff . Haven't tried in the rain yet so don't know how waterproof it is but love the colour!!,Stylish,08 February 2016,45-54,Amersham
Jacquard Zipped Bomber Jacket,T697816J,4,4,4,,,,This is beautiful. It needs pockets which I think I may add in the side seams.,Lovely fabric,20 April 2016,65+,Wiltshire
